conversation_id,timestamp,message,author
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 10:58:15,I'll be right back [ORGANIZATION] [ORGANIZATION] line with that quote for you.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 10:58:33,Okay?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:00:03,"All right, thank you.",Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:00:57,And have your [LOCATION] electronically filed instantly hassle free.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:01:01,Please continue to hold.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:01:25,Insurance protects you from accidents.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:01:38,But what if your car won't start?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:01:52,"We protect you and your family with our [DURATION], [DURATION] nationwide roadside assistance for a further layer of security.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:01:56,"Wherever you are, we're nearby with emergency jump start, tire change, gas delivery, key lockout service and emergency towing service that allows members to be towed to the garage of your choice.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:02:26,"As you can see, we're serious about service.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:02:29,Visit our website@insureonthespot.com stay online [DURATION]. [DURATION] By far the easiest way to make your monthly payment or renew your policy.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:02:48,We also accept payments by phone.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:03:02,"Cash payments can be made at your local currency exchange or at one of our [LOCATION] office locations, which are listed on our website.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:03:21,Come in and see us.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:03:40,Our friendly staff would love to help you.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:04:06,Your phone the oh moment.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:04:30,You've been told you need this thing called [LOCATION] insurance.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:04:52,What is an [LOCATION]?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:05:05,How do I need it?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:05:17,How do I get it?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:05:25,How long do I need it?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:05:50,"You have questions, we have answers.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:05:57,"Don't worry, we got this.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:06:07,Have some free [LOCATION] filing for real.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:06:28,We will take care of everything for you.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:06:57,Trusted by over 1 million [LOCATION] land families for auto and [LOCATION] insurance since [DATE_INTERVAL].,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:07:18,Thanks holding.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:07:48,Ms. [PERSON_NAME]?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:08:34,Yes.,Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:09:42,I have the quote for you.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:10:01,It's for [DURATION] [DURATION].,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:10:30,It's full coverage [ORGANIZATION] [ORGANIZATION] vehicle with a $[MONEY_AMOUNT] deductible to get it started.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:10:33,The down payment is [MONEY_AMOUNT].,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:11:02,Then after that you have four monthly payments at $[MONEY_AMOUNT].,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:11:22,Your last [DURATION] is payment free.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:11:50,And the payments would fall every [DURATION] [DURATION] here with us.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:12:19,We can email you proof of insurance right away.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:12:44,How would you like to get started with the debit or credit?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:12:57,"Well, just send me the information for now.",Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:13:29,Do you want me to email it to you?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:14:20,"Yes, please.",Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:14:38,Okay.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:15:06,And I'm sorry you said that email.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:15:14,Can you repeat it to me one more time?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:15:35,True [EMAIL_ADDRESS] you said it's [EMAIL_ADDRESS] and then [EMAIL_ADDRESS].,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:15:54,Yeah.,Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:16:29,"Okay, got it.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:16:35,When were you looking to get started with insurance?,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:17:35,"I probably won't do it till Friday, so Friday.",Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:19:04,Okay.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:19:19,We do have other options for the full coverage as well.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:19:28,"We also have the $[MONEY_AMOUNT] deductible that saves you some more money on payments that right now without the VIN number is quoting you [MONEY_AMOUNT] down and four payments of 1 15amonth, so it'll be a little bit less.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:20:21,Okay.,Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:20:32,"Yeah, just give me all of that.",Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:20:57,Yeah.,Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:21:11,I'll send you my information then once you want to get started.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:21:24,"If you want to just call back with the VIN number, I can see if I can lower it for you.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:22:00,Okay.,Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:23:26,"All right, bye.",Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:23:38,"All right, thank you so much.",Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:25:06,You have a great day.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:26:19,You too.,Customer
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:26:26,Bye.,Agent
2020-09-28-15-37-48_b6ca3b2c-ff96-45d9-8fca-9e48bf04ee77_v2t1VH0qydMN8BhOLPXyaBmYf84FB-ugsikG-da7iCFIBDvjqR7QG3fg,2025-03-19 11:26:44,Bye.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:19:01,This call may be recorded for quality assurance.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:19:22,"Oh, gosh.",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:19:25,Loud.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:19:39,You had it so loud I could not hear it when I went all through my head.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:19:45,"Okay, what is it?",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:19:53,Hello?,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:20:57,"Hi, this is [PERSON_NAME].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:21:15,I saw the quote.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:21:32,It looks like you were connected to me to compare rates on auto insurance.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:21:42,Is that correct?,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:22:28,"Yeah, I wanted.",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:22:37,I thought.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:22:48,"I don't know, I used the same one and that man called me, thought I could get a cheaper buy.",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:22:59,"Doubt it, though.",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:23:17,Exactly.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:23:32,Exactly.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:23:57,We can possibly get it cheaper for you.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:24:10,"Now, today is free of charge.",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:24:39,"We're just giving you a quote today is no obligation to sign up, so let's see what we can save you for.",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:24:49,"Day, again, my name is [PERSON_NAME].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:25:07,"What is your first name? [PERSON_NAME]. [PERSON_NAME], okay.",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:26:10,Yes.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:26:14,Yeah.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:27:30,Is that all right?,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:27:50,"Is that [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:07,"Is that correct? [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME]. [PERSON_NAME].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:14,Thank you for that.,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:32,"Now, [PERSON_NAME], what is your last name, please? [PERSON_NAME]. [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:44,But you don't pronounce the [PERSON_NAME].,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:47,"Okay, excellent.",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:51,"Thank you for that, [PERSON_NAME].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:28:58,"Now, your zip code is [LOCATION] in [LOCATION].",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:29:04,Is that correct? [LOCATION]?,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:29:45,"No, I'm in [LOCATION]. [LOCATION].",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:30:30,"Okay, let me go ahead and get that out of there.",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:30:56,"Now, what is your correct zip code, please?",Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:32:03,"Oh, gosh, now I don't even know.",Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:32:31,You got me so confused.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:32:43,I don't even know.,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:33:02,I think my zip code is [LOCATION].,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:33:21,Can that be like that?,Customer
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:33:25,Is it [LOCATION]?,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:33:49,Is that correct? [LOCATION].,Agent
2020-09-30-22-18-09_8c38834b-d355-4459-a82e-ef3f3960a73a_v212bajCBa-EJ22y5TbokqGFFiS-Kf1Y_T4vjY7QV__92AhItmbp2eJw,2025-07-29 19:34:45,I don't know if that's too long or not.,Customer
