opportunity_id,message_id,timestamp,type,lang,origin_lang,media_type,is_edited,is_deleted,is_forwarded,external_outbound_status,external_outbound_error_message,is_reminder,reminder_template_name,auto_offline_message,automatic_response,text
507c5f51-af7d-4ff7-ab27-d5927d5c485a,7ac9977b-a309-4729-9f7c-a00245ad1c83,2025-03-10 16:45:29,outbound,he,he,text,NULL,NULL,NULL,failed,User's number is part of an experiment,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת במיטת Company A פרימיום.איך אני יכולה לעזור לך?
509726f3-b3ca-49e7-a5a2-f4a9c0040ec2,294433cf-39e0-4881-a4ce-516efdf556a5,2025-04-19 1:28:18,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thank you so much Sarah! I purchased them with the last code you sent me! I think he'll love them. Also I grew up in Louisiana so your area code caught me off guard and my sister's name is also Sarah :) she still lives there! I hope you have a wonderful weekend! Thanks for all your help. If there is a survey I can fill out for you let me know where I can find it!
509726f3-b3ca-49e7-a5a2-f4a9c0040ec2,f7c364b8-cfa0-424a-b58b-ad366b0a35b0,2025-04-19 1:28:51,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I grew up in ary right around Baton Rouge so I recognized the area code instantly!
509726f3-b3ca-49e7-a5a2-f4a9c0040ec2,37c11ed3-1abd-4ce3-9da7-2911d096bf13,2025-04-19 18:22:12,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,You are most welcome🤘
50a4b240-e8db-47bd-a282-126ebb1b9262,22654242-980c-4a08-ac13-c3643f86591f,2025-04-21 16:00:29,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
50a4b240-e8db-47bd-a282-126ebb1b9262,b5d6d453-da20-484b-bbcb-3a760ae45bfd,2025-04-21 16:01:52,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes
50a4b240-e8db-47bd-a282-126ebb1b9262,0b257101-fe49-4250-a3ac-fc8b44b43ba5,2025-04-21 16:06:53,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Awesome! Let's get you that deal. Are you looking for headphones mainly for music gaming or something else?
50a4b240-e8db-47bd-a282-126ebb1b9262,f8be332c-f723-4724-b0f4-df0d405ea067,2025-04-21 16:09:32,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Music. I listen to electronic music and want the wide frequency range and powerful bass and the ability to EQ. 
50a4b240-e8db-47bd-a282-126ebb1b9262,d6c3f8f2-887a-4724-b5f4-f429a76a7f6a,2025-04-21 16:17:56,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Awesome choice  !🔥The H1H headphones are built these 🎸 What headphones are you currently using?
50a4b240-e8db-47bd-a282-126ebb1b9262,e9b91204-b528-4faa-b312-f390c1eaf4d3,2025-04-21 16:20:46,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I have a whole bunch as I am a Dj. Technics 1200 Sony ShureAll high end. 
50a4b240-e8db-47bd-a282-126ebb1b9262,708c4222-3c78-4902-b34b-1793b2bf2a8f,2025-04-21 16:27:11,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Got it impressive gear! As a DJ you know sound. These have 8 drivers delivering that wide range and deep bass electronic music demands plus app EQ control. 🎧 What do you feel is missing from them that you’d want in your next pair?
50a4b240-e8db-47bd-a282-126ebb1b9262,ae65c5c6-227f-4672-aacd-532202521955,2025-04-21 16:31:09,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long lasting built tough. Are the heavy's wire capable?
50a4b240-e8db-47bd-a282-126ebb1b9262,e7dc11cf-1b31-46d0-9eab-f26314f30ffb,2025-04-21 16:33:54,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Right durability is key! Yes Company B are wire capable via included AUX or USB-C cables. What's the biggest challenge with your current headphones during live sets?
50a4b240-e8db-47bd-a282-126ebb1b9262,3b06c75e-638e-4f3d-82b8-52623a7407a8,2025-04-21 16:38:22,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Not much except durability. They always seem to break 
50a4b240-e8db-47bd-a282-126ebb1b9262,b51fb4f4-adcf-4efd-80d4-aa7b9b253757,2025-04-21 16:39:04,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I would like to see if yours work for djing 
50a4b240-e8db-47bd-a282-126ebb1b9262,b5a19a03-99ec-46e0-a548-8048d020eab7,2025-04-21 16:41:13,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Got it DJ gear definitely needs to be tough and Company B H1H are built solid. For DJing their 8 drivers deliver that essential clear bass & wide range for electronic tracks. Plus you can EQ them via the app and connect them wired for your sets. zero distortion even at high volume and a massive 50-hour battery life 🔥As promised use code **VIP45** for $45 off (orders over $200) **valid for 24 hours**! Check 'em out: [https://link.sellence.com/uTl3Tk]
50a4b240-e8db-47bd-a282-126ebb1b9262,ca060c46-7018-4def-86cf-f498bb3e5c17,2025-04-21 16:43:38,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thanks 
50a4b240-e8db-47bd-a282-126ebb1b9262,4691d617-6bdb-4f5c-9884-2107e480c247,2025-04-21 16:45:31,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,You are most welcome 🤘 let me know if it works for you!
50a4b240-e8db-47bd-a282-126ebb1b9262,a5357d36-e09d-4bda-8d6c-aeeeae1660de,2025-04-21 16:47:22,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,What's the warranty?
50a4b240-e8db-47bd-a282-126ebb1b9262,cc4da4a9-5e5d-43c9-81fb-befa4e3c886a,2025-04-21 16:53:07,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Great question ! 🤘Company B come with a 1-year limited warranty that covers any manufacturing defects. So if anything's off with the build or performance you're fully covered 🎧🔥
50b88bf6-c339-46cb-b9f8-fb4493ed66ca,3c9e9014-9d75-4177-bb7c-86657f47cde6,2025-03-16 7:00:38,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,Hey  how are you? This is Luna from Company A🌻 I saw that you were interested in a Visko Bouclé pouf armchair. How can I help you?
50b88bf6-c339-46cb-b9f8-fb4493ed66ca,3c9e9014-9d75-4177-bb7c-86657f47cde6,2025-03-16 7:00:38,outbound,he,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת בכורסאת פוף ויסקו בוקלה.איך אני יכולה לעזור לך?
51469490-4112-4a9a-9138-6568abfd24f8,2f63a422-fed8-4fcd-9d8c-e15a3a99cb91,2025-03-18 14:00:27,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
51469490-4112-4a9a-9138-6568abfd24f8,fd57070c-467a-49f2-bbc0-d34fb448f71e,2025-03-18 14:01:21,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I ordered a set last night. 
51469490-4112-4a9a-9138-6568abfd24f8,89198f22-7c6f-41cc-a80a-1b509311a4db,2025-03-18 14:11:45,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,That’s awesome !🎧🔥 Hope you love the incredible Company B sound! Enjoy! 🤘
51469490-4112-4a9a-9138-6568abfd24f8,9b72c21a-a178-4680-b12a-b62a449c4498,2025-03-18 14:11:59,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,👍
518f8ee4-d826-4d42-aab8-023e4cbe348b,93db0562-7ce9-4471-a15c-332edcaefb28,2025-02-23 7:00:32,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,1,lona_new,NULL,NULL,Hey  how are you? This is Luna from Company A🌻 I saw that you were interested in the Company A Hybrid mattress. How can I help you?
518f8ee4-d826-4d42-aab8-023e4cbe348b,93db0562-7ce9-4471-a15c-332edcaefb28,2025-02-23 7:00:32,outbound,he,he,text,NULL,NULL,NULL,delivered,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת במזרן Company A הייבריד.איך אני יכולה לעזור לך?
53415898-16a1-4e71-abcc-704b0102f8f1,e7b23038-8d56-488f-b813-1f56a07b9ed0,2025-03-01 21:07:34,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey there! I would love to get help with my purchase (-:
53415898-16a1-4e71-abcc-704b0102f8f1,e7b23038-8d56-488f-b813-1f56a07b9ed0,2025-03-01 21:07:34,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי! אשמח לעזרה ברכישה (-:
53415898-16a1-4e71-abcc-704b0102f8f1,da3559f9-4f4b-438f-a860-cbaedcef2d58,2025-03-01 21:09:40,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I see there's a bundle with a Sunwashed duvet but in size 160 by 200. Is it possible to get it in 150 by 200? Including the blanket?
53415898-16a1-4e71-abcc-704b0102f8f1,da3559f9-4f4b-438f-a860-cbaedcef2d58,2025-03-01 21:09:40,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,אני רואה שיש בנדל של שמיכת פוך sunwashed אבל בגודל של 160 על 200 האם יש אפשרות שזה יהיה 150על 200 ? כולל השמיכה
53415898-16a1-4e71-abcc-704b0102f8f1,bc5c348e-4f0d-45a2-ad9a-3b267a032328,2025-03-01 21:15:34,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,not a text message
53415898-16a1-4e71-abcc-704b0102f8f1,bc5c348e-4f0d-45a2-ad9a-3b267a032328,2025-03-01 21:15:34,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,לא הודעת טקסט
53415898-16a1-4e71-abcc-704b0102f8f1,5f46cc92-8038-4df1-9f5e-97e2510b39aa,2025-03-02 17:53:16,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey there!
53415898-16a1-4e71-abcc-704b0102f8f1,5f46cc92-8038-4df1-9f5e-97e2510b39aa,2025-03-02 17:53:16,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי
53415898-16a1-4e71-abcc-704b0102f8f1,edbabe21-90d3-4d73-8fb6-2073f425bf1e,2025-03-02 17:53:19,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,How are you?
53415898-16a1-4e71-abcc-704b0102f8f1,edbabe21-90d3-4d73-8fb6-2073f425bf1e,2025-03-02 17:53:19,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,מה נשמע?
53415898-16a1-4e71-abcc-704b0102f8f1,b9448c99-cb4e-4e90-8b28-3e1da94da732,2025-03-03 14:09:30,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Hey  how are you? How can I help?
53415898-16a1-4e71-abcc-704b0102f8f1,b9448c99-cb4e-4e90-8b28-3e1da94da732,2025-03-03 14:09:30,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,היי  מה שלומך? איך אני יכולה לעזור?
53415898-16a1-4e71-abcc-704b0102f8f1,e1424a32-fcfc-4493-9228-a03666623edb,2025-03-03 14:48:57,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Do you have a single size blanket in stock?
53415898-16a1-4e71-abcc-704b0102f8f1,e1424a32-fcfc-4493-9228-a03666623edb,2025-03-03 14:48:57,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,האם יש במלאי שמיכת יחיד?
53415898-16a1-4e71-abcc-704b0102f8f1,359cb8cf-1882-415f-9258-315232f81be6,2025-03-03 14:49:00,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunwashed
53415898-16a1-4e71-abcc-704b0102f8f1,359cb8cf-1882-415f-9258-315232f81be6,2025-03-03 14:49:00,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,סאן ויש
53415898-16a1-4e71-abcc-704b0102f8f1,6c1441ce-66cf-402a-b28a-02b54f25e5bd,2025-03-03 14:49:02,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,And there is
53415898-16a1-4e71-abcc-704b0102f8f1,6c1441ce-66cf-402a-b28a-02b54f25e5bd,2025-03-03 14:49:02,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ויש
53415898-16a1-4e71-abcc-704b0102f8f1,bd5c3f10-ee03-4099-9ddf-6378d9d7ee0b,2025-03-03 14:49:04,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,wash
53415898-16a1-4e71-abcc-704b0102f8f1,bd5c3f10-ee03-4099-9ddf-6378d9d7ee0b,2025-03-03 14:49:04,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ווש
53415898-16a1-4e71-abcc-704b0102f8f1,6550e98f-efe9-4ef9-b21a-8a48a61fdd77,2025-03-03 15:03:47,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Unfortunately it's not in stock right now! I recommend signing up with your email to receive a notification when the product is back in stock!
53415898-16a1-4e71-abcc-704b0102f8f1,6550e98f-efe9-4ef9-b21a-8a48a61fdd77,2025-03-03 15:03:47,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,לצערי כרגע אין במלאי! ממליצה להרשם במייל על מנת לקבל הודעה כאשר המוצר חוזר למלאי! 
53adc5d5-3053-4125-97a2-c10cd84b0d40,62f08d76-8aec-41cf-8e85-1fb854f12c40,2025-03-10 10:15:27,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,Hey there  how are you? This is Luna from Company A🌻 I saw that you were interested in SunWashed linens. How can I help you?
53adc5d5-3053-4125-97a2-c10cd84b0d40,62f08d76-8aec-41cf-8e85-1fb854f12c40,2025-03-10 10:15:27,outbound,he,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת במצעי SunWashed.איך אני יכולה לעזור לך?
53adc5d5-3053-4125-97a2-c10cd84b0d40,665d7cf5-3d52-4c4a-a500-0f71674106af,2025-03-10 10:53:26,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I need linens for an adjustable double bed
53adc5d5-3053-4125-97a2-c10cd84b0d40,665d7cf5-3d52-4c4a-a500-0f71674106af,2025-03-10 10:53:26,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,אני צריכה מצעים למיטה זוגית מתכווננת
53adc5d5-3053-4125-97a2-c10cd84b0d40,3b87d99f-4eaa-4dc7-a520-3438bc1891f1,2025-03-10 11:11:37,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Adjustable beds sometimes need different adjustments. Can you share your mattress dimensions? Many customers choose two single sets instead of one double set. Which option works better for you?
53adc5d5-3053-4125-97a2-c10cd84b0d40,3b87d99f-4eaa-4dc7-a520-3438bc1891f1,2025-03-10 11:11:37,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,מיטות מתכווננות לפעמים צריכות התאמה שונה. את יכולה לשתף את מידות המזרן שלך? הרבה לקוחות בוחרות שתי מערכות יחיד במקום מערכת זוגית אחת. מה יותר נראה לך?
53adc5d5-3053-4125-97a2-c10cd84b0d40,681da41b-0bfc-4a63-ba9b-dfa9816f0df2,2025-03-10 11:16:06,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I don't need a duvet cover in a single set. Mattress dimensions 80*200
53adc5d5-3053-4125-97a2-c10cd84b0d40,681da41b-0bfc-4a63-ba9b-dfa9816f0df2,2025-03-10 11:16:06,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,במערכת יחיד אני לא צריכה ציפה לשמיכה. מידות מזרן 80 *200
53adc5d5-3053-4125-97a2-c10cd84b0d40,b4426b82-13bb-481f-9777-daf166d7c511,2025-03-10 11:26:29,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Thank you for confirming that your mattress size is 80×200 cm. Do you need full sets (fitted sheet flat sheet and pillowcase) or just specific items?
53adc5d5-3053-4125-97a2-c10cd84b0d40,b4426b82-13bb-481f-9777-daf166d7c511,2025-03-10 11:26:29,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,"תודה שאישרת שמידת המזרן שלך היא 80×200 סמ. את צריכה סטים מלאים (סדין מתאים סדין עליון וציפית) או רק פריטים מסוימים?"""
53adc5d5-3053-4125-97a2-c10cd84b0d40,89b8ff73-abb2-49ff-b42b-aa93843bfbb4,2025-03-10 11:34:15,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I need 2 fitted sheets and 4 pillowcases. I have already purchased the double duvet from you.
53adc5d5-3053-4125-97a2-c10cd84b0d40,89b8ff73-abb2-49ff-b42b-aa93843bfbb4,2025-03-10 11:34:15,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,אני צריכה 2 סדינים ו 4 ציפות לכריות.רכשתי כבר אצלכם את השמיכה הזוגית.
53adc5d5-3053-4125-97a2-c10cd84b0d40,ab225071-1c71-4f39-b8e8-b37c4cd4afcd,2025-03-10 11:37:15,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Thank you for your order details. We only sell fitted sheets and pillowcases as part of a complete set. For your 80×200 cm mattress you can buy two single sets (suitable for 90×200 cm) which will give you the 2 fitted sheets and 4 pillowcases you need plus two light blankets as a bonus. Let me know if you'd like to move forward and which color you prefer. You can use the coupon code AVIV for 10% off orders under 1500 NIS.
53adc5d5-3053-4125-97a2-c10cd84b0d40,ab225071-1c71-4f39-b8e8-b37c4cd4afcd,2025-03-10 11:37:15,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,"תודה על פרטי ההזמנה שלך. אנחנו מוכרים רק סדינים וציפיות ככחלק מסט מלא. בשביל המזרן שלך 80×200 סמ את יכולה לקנות שני סטים ליחיד (מתאימים ל-90×200 ס""מ) שיתנו לך את 2 הסדינים ו-4 הציפיות שאת צריכה פלוס שתי שמיכות קלות כבונוס. תגידי לי אם תרצי להתקדם ובאיזה צבע את מעדיפה. תוכלי להשתמש בקוד קופון AVIV בשביל 10% הנחה על הזמנות מתחת ל-1500 ש""ח."""
53adc5d5-3053-4125-97a2-c10cd84b0d40,521f0375-28f6-40f4-8660-15cec95ce7a8,2025-03-13 12:23:11,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,purim_meta,NULL,NULL,Happy Purim #LetsBegin 🎉🎉🎉 Now at Company A: 18% off the entire site!!! Plus a wheel of fortune!!! Amazing prizes!!!! ✨Mattresses✨ ✨Beds✨ ✨Linens✨ ✨Poufs✨ and many more products that will make your weekend happy! 🌟 Use coupon code PURIM to get 18% off! ⏳ Offer valid until Saturday night 15/03/25 at midnight only | While supplies last. http://Company Azzz.co.il
53adc5d5-3053-4125-97a2-c10cd84b0d40,521f0375-28f6-40f4-8660-15cec95ce7a8,2025-03-13 12:23:11,outbound,he,he,text,NULL,NULL,NULL,read,,1,purim_meta,NULL,NULL,"פורים שמח #התחלנו 🎉🎉🎉 עכשיו בCompany A: 18% הנחה על כל האתר!!! וגם גלגל המזל!!! פרסים שווים!!!! ✨מזרנים✨ ✨מיטות✨ ✨מצעים✨ ✨פופים✨ ועוד מגוון מוצרים שיעשו לכם סופ\ש שמח! 🌟 השתמשו בקוד קופון PURIM לקבלת 18% הנחה! ⏳ המבצע בתוקף עד מוצ\""ש 15/03/25 בחצות בלבד | עד גמר המלאי\n\nhttp://Company Azzz.co.il"""
54623c2b-372a-4bcb-bee1-86a463577834,0e2aa464-490d-4dc2-99e0-6692e6d86124,2025-03-10 15:00:33,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,a1f40e52-8fec-4940-8a59-a514476f81a4,2025-04-18 21:05:29,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,23aaeb16-ae8c-40a9-ba0e-e3c05747e431,2025-04-18 22:46:05,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes please
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,a26cd9b3-640e-4997-a316-127ed49723f8,2025-04-18 22:48:05,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Awesome! 🤘 I'll get started on getting you the best deal. Are you looking for headphones mainly for music gaming or something else?🎧
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,73a1b3a6-12b4-4171-873a-5b8b7c766081,2025-04-18 22:50:03,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Music and online content like commentary videos 
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,6c40a867-92db-4dc7-b8af-43a0b900fefb,2025-04-18 22:50:16,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gaming is a plus too 🤣 
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,327490cf-74cf-45a2-8caf-b006a2871b25,2025-04-18 22:54:07,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Love that mix ! Music commentary and some gaming on the side. 🎧 Sounds like you need clear audio that holds up across the board. What headphones have you been using?
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,9d33b72d-73dd-4e45-b289-2e007898e9d9,2025-04-18 22:56:14,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mostly earbuds. I have some over the ear headphones that are ok but I've never had great headphones
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,50b8bdd2-da47-41b4-98e8-1bc70303be90,2025-04-18 23:05:39,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Ah so you’ve mostly used earbuds and never had that full-on headphone experience—especially for music and gaming. 🎧 Company B could really level that up. Do you ever feel like your current pair misses the details when things get intense either in a track or mid-game?
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,fd0b7ba0-6c33-42f2-b525-64a72dce6605,2025-04-18 23:06:46,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes sometimes with music
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,77c40bec-1906-4668-85c0-ac61aec68547,2025-04-18 23:11:14,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Okay it's definitely a drag when you can't hear all the details in the music 😞. What kind of music do you listen to most? 🎶
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,470f96dd-ce1b-4b6f-9310-b9070502fc7e,2025-04-18 23:12:11,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hard rock and Metal. I also listen to a lot of white noise while I'm sleeping. 
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,9aa3b169-34db-4e87-9521-dc19dd1031c4,2025-04-18 23:22:37,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Hard rock metal and white noise while sleeping—that’s a serious range. 🎧 You’re looking for sound that hits hard but still lets you stay in it for hours. Most people don’t realize how much that combo takes until their gear can’t keep up. Use code VIP55SLN for $55 off orders of $200 or more! Valid 24 hours!
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,32b71c2b-4986-429c-8b7d-feadba86737e,2025-04-19 20:21:39,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thank you for the code! I got them ordered with a groovy she'll
54b632c0-7d5d-4c7c-b4bb-df5f13c6ec81,0fb3cbd9-d62b-4167-8c9a-b4770362b321,2025-04-19 20:21:44,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shell 
55464443-f893-47a6-91bc-ef381c0c9801,6b30cd6e-d8d8-45fb-802a-bd73e4ee2f5c,2025-03-03 7:30:29,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,Hey  how are you? This is Luna from Company A🌻. I saw that you were interested in the Company A Premium mattress. How can I help you?
55464443-f893-47a6-91bc-ef381c0c9801,6b30cd6e-d8d8-45fb-802a-bd73e4ee2f5c,2025-03-03 7:30:29,outbound,he,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת במזרן Company A פרימיום.איך אני יכולה לעזור לך?
55464443-f893-47a6-91bc-ef381c0c9801,bb4deb3c-e503-4d27-b53d-e4b26c206139,2025-03-03 7:32:56,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hello I'm debating between Premium and Hybrid
55464443-f893-47a6-91bc-ef381c0c9801,bb4deb3c-e503-4d27-b53d-e4b26c206139,2025-03-03 7:32:56,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,שלום רבמתלבטת בין פרימיום להיברידי
55464443-f893-47a6-91bc-ef381c0c9801,a0196dfb-68ea-4400-9eb7-dcc2798bde31,2025-03-03 10:18:30,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,What dimensions are you considering and what firmness do you prefer? The Premium is softer (7/10) while the Hybrid is firmer (8/10)
55464443-f893-47a6-91bc-ef381c0c9801,a0196dfb-68ea-4400-9eb7-dcc2798bde31,2025-03-03 10:18:30,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,איזה מידות את שוקלת ואיזו קשיחות את מעדיפה? הפרימיום יותר רך (7/10) בעוד שההיברידי יותר קשיח (8/10)
